ID,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,CNT_FAM_MEMBERS,STATUS,customer_category,risk_score,credit_decision
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011006,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,X,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011007,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011008,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,C,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011009,157500.0,Working,2.0,1,Bad Customer,20,REJECT
5011009,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011010,157500.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,1,Bad Customer,20,REJECT
5011011,135000.0,Working,2.0,1,Bad Customer,20,REJECT
5011011,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011011,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,C,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011012,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011013,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,0,Good Customer,60,APPROVE
5011014,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011015,135000.0,Working,2.0,X,Good Customer,60,APPROVE
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011022,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011023,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011024,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011025,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011026,99000.0,State servant,4.0,0,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,C,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,X,Good Customer,50,REJECT
5011027,99000.0,State servant,4.0,X,Good Customer,50,REJECT
